,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-06,2021-04-13,2021-04-20,2021-04-27,2021-05-04,2021-05-11,2021-05-18,2021-05-25,2021-06-01,2021-06-09,2021-06-16,2021-06-23,2021-06-30,2021-07-08,2021-07-15,2021-07-23,2021-07-30,2021-08-06,2021-08-13,2021-08-21,2021-08-28,2021-09-05,2021-09-12,2021-09-19,2021-09-27,2021-10-04,2021-10-12,2021-10-19,2021-10-27,2021-11-04,2021-11-11,2021-11-18,2021-11-26,2021-12-03,2021-12-10
ahmad097,9.023625577541354e-05,5.766362181555053e-05,5.651473808264999e-05,7.487072577177388e-05,0.00010494957319657343,0.00013049744260870162,0.00015353318225580634,0.00016440742301055032,0.0001520765528852938,0.00016687748587272723,0.00025802203815445215,0.000316522413353117,0.00036130858764646997,0.00036954658770323206,0.00035526952703498154,0.00037564581556963345,0.00039339072559104837,0.0003932986189502773,0.00043347264278380363,0.0005786445826300599,0.0009209519209117227,0.0011578946872505278,0.0011265003465660537,0.0011418245547206217,0.0011796161537125027,0.0011558958393075298,0.0011141227596199958,0.0011040682201311168,0.001154923955054355,0.0011777468836118704,0.0011522465221084925,0.0011817764437455512,0.0012153583218808058,0.0012436473558535275,0.0012348948890976684,0.0012640633521111908,0.001313874689917805,0.0012765773298877541,0.0012741242896402106
borisblock,0.005172696770772813,0.004571835590094915,0.004550642350485774,0.00488925176257651,0.005443571094653502,0.00591473853892974,0.006339659794081442,0.0065396247228462845,0.006311595192208958,0.006583230711787928,0.008264491582223024,0.009343707991749153,0.010169105028355375,0.010321631784743868,0.010058748749074862,0.010434608703971456,0.01076203353792121,0.010760362401602741,0.011501131325573101,0.014178847429804194,0.020493961871282444,0.024864866318488863,0.024285535305632613,0.02456839030994649,0.025265307355723684,0.024827385682089448,0.024056966013988764,0.023873098458922937,0.024812224522661873,0.025233214634306608,0.02476280468736304,0.025307520233697617,0.02592697616426878,0.026448776690107617,0.02628735018158447,0.026825422100261613,0.02774430391960106,0.02705623325462861,0.026999401470711008
probspot,0.003430216079408056,0.003475219794926455,0.003476807140817576,0.003451445739309841,0.0034093409098579046,0.0033739322055985153,0.003342090216617874,0.0033264273890745966,0.0033428923974660246,0.0033210297447237385,0.0031950343999328414,0.003114279898873465,0.003051626248128662,0.0030408137098651314,0.0030610291217868,0.003032858591423347,0.0030084305068791488,0.0030085860750446434,0.002952762130505783,0.0027519402108586418,0.002279638639915181,0.0019523357951680106,0.001995503206811058,0.001974505187496118,0.0019220704436178357,0.00195448111004229,0.0020123590689926922,0.0020278788804435097,0.0019586277956311873,0.00192707430478021,0.0019622969134971643,0.0019214796070801824,0.0018750585910924755,0.0018359308172306832,0.0018480525532060122,0.0018077591056283096,0.0017389595110289772,0.0017904370331659112,0.0017820908600886794
xyo,0.007240067669674585,0.0046266162135781075,0.004534436015061329,0.006007220893721838,0.008420584445988177,0.010470406901168267,0.012318669691250552,0.01319115978122757,0.012201797652162468,0.013389344226236236,0.020702288680450622,0.025396041446454565,0.028989441125589575,0.02965041356245781,0.028504899661488226,0.030139782520711315,0.03156353784215426,0.03155614770493858,0.034779493450154006,0.046427302406686556,0.07389218635703207,0.09290318861318125,0.09038427701775642,0.09161380835269332,0.09464600125226812,0.09274281189714471,0.08939116658440933,0.08858444487747062,0.09266483317673338,0.09449602115939769,0.09245001048110528,0.09481933120585488,0.09751375893985949,0.09978351756971648,0.09908126711567822,0.10142158636123631,0.10541817790127635,0.10242564005496026,0.10222882141220924
Farrar1983,0.005912756041145762,0.003778425038964648,0.00370314410921077,0.004905925365673729,0.006876850303697847,0.008550881632977821,0.010060304952798138,0.01077284263693601,0.009964858903577695,0.010934694200754167,0.016906966625959686,0.020740220165713114,0.023674846833644757,0.0242146441045312,0.023279135688422877,0.02461429772605497,0.025777037946458678,0.02577100263291459,0.028403416844670244,0.03791584903675016,0.06034563366113498,0.07587137507224173,0.0738142520683583,0.074818375118047,0.07729468027193044,0.07574039999854511,0.07300320720217657,0.07234438067404832,0.07567671700948629,0.07717219582280221,0.07550127746260601,0.07743623388398774,0.07963669589463943,0.08149034280278122,0.08091683495672836,0.08282810670013256,0.08609200862073792,0.08364808861384687,0.0897635542984371
Merlo,0.1473253651927092,0.14925824308444863,0.1493264184727282,0.14823716413643265,0.1464287913599708,0.14490801244539134,0.1435404214404991,0.1428677140266379,0.14357487454306422,0.1426358890025689,0.13722447766456847,0.133756128708085,0.13106519852673404,0.1306008076220626,0.131469045329232,0.13025914088665702,0.1292099718567417,0.12921665339990498,0.12681905429089946,0.11819389425263692,0.09790887435606432,0.0838514476474499,0.08570545758079305,0.08480360743716278,0.0825515721099926,0.08394358741065722,0.0864294049922855,0.08709596996568165,0.08412168463677397,0.08276648442340219,0.08427927066547494,0.0825261960967433,0.08053244614785213,0.07885193581266617,0.07937255583717587,0.07764198063671132,0.07468708649453058,0.07689800982194625,0.07653954756531287
Shaz,0.19935754596631908,0.20197307515673166,0.20206532863993154,0.20059137287452067,0.1981443213539888,0.19608643572125126,0.19423584070481062,0.19332554736187335,0.19428246190930806,0.1930118466774629,0.18568924012463373,0.18099594419684192,0.17735463479557814,0.17672623091547726,0.17790111168628212,0.17626389476705037,0.17484418158436668,0.17485322290625008,0.17160884286376962,0.15993746002656706,0.13248820319853244,0.11346599281700712,0.11597479956610289,0.11475443516226566,0.11170702892867622,0.11359067438188836,0.11695442978235941,0.1178564113057009,0.11383167175457841,0.11199784369328405,0.11404491381183929,0.11167269064808774,0.1089747906865875,0.10670075989796204,0.10740525182527826,0.10506347432740136,0.10106497451710153,0.10405674886835958,0.10357168537837262
anh,0.0011223287983172406,0.0011370535167572206,0.0011375728787930966,0.0011292749084556915,0.0011154986735048313,0.0011039133367267853,0.0010934949897768052,0.00108837028567422,0.0010937574544864607,0.00108660423608498,0.0010453799514803972,0.0010189579710469317,0.000998458388827395,0.000994920645782892,0.0010015349051893869,0.0009923178189304275,0.0009843252195906175,0.0009843761197753857,0.0009661111419602157,0.0009004044288740149,0.0007458725736528728,0.000638782699450459,0.0006529065995530341,0.0006460362796550395,0.0006288802108463538,0.0006394846227722333,0.0006584216514066127,0.0006634995622240305,0.0006408413724772811,0.0006305174189275085,0.0006420418673003701,0.0006286868956598011,0.0006134984521670113,0.0006006962769096693,0.0006046623749792283,0.0005914788041623876,0.000568968337024496,0.0005858112134564274,0.0005830804378482816
F-THV,0.0018890585944186802,0.0016303938220752615,0.00162127034285077,0.0017670383327098808,0.002005719234856905,0.0022085626583548366,0.0023914884501356755,0.0024776320298658438,0.002379521909113073,0.0024965925528009376,0.0032203649549897317,0.003684950056893253,0.004040348934122299,0.00410595608924851,0.003992741035051038,0.0041545467045104685,0.004295491386480922,0.004294769289289466,0.00461369315177891,0.005766446746357191,0.008484979571159663,0.010366604152033086,0.010117227695250338,0.010238977382977672,0.010539014180164685,0.010350527669754856,0.01001885421152844,0.009939546381216306,0.010343734554741938,0.0105249685537143,0.010322462669402496,0.010556958969057183,0.010823630770952549,0.011048264750289926,0.010978769489675778,0.011210403450456916,0.011605970875546582,0.01130976842336082,0.01128641783805368
Hoang-Trung,0.00017379686406120856,0.00011106130851547121,0.00010884853507719815,0.00014420254073381494,0.00020213501268850876,0.0002513407288290816,0.0002957080319446006,0.0003166520408241892,0.00029290253414863027,0.0003214094321387052,0.0004969556937461455,0.0006096286062973585,0.0006958876889531823,0.0007117542446263778,0.0006842563353787998,0.0007235014815575462,0.000757678539196617,0.0007575011399330097,0.0008348771269904153,0.001114481235983557,0.0017737721321679028,0.0022301287196371737,0.0021696625809067426,0.0021991773175123234,0.0022719647058653454,0.002226278897841677,0.0021458230966840837,0.0021264578491155682,0.0022244070290015883,0.002268364453629904,0.002219250238687912,0.0022761254684100698,0.002340804848765999,0.0023952901036065444,0.0023784326746064508,0.0024346117276674802,0.0025305493774634706,0.002458713903403931,0.002453989297991445
sommi,0.15557156369948602,0.09941480547185168,0.09743407569422119,0.1290806647897719,0.18093801733552456,0.22498374994578607,0.26469845227999783,0.28344615655610034,0.2621871544989236,0.2877046615062756,0.4448421712501246,0.5456995790454363,0.6229130572318067,0.6371157581259647,0.6125014317212853,0.6476311148235779,0.6782241771798996,0.6780653809841938,0.7473272941052059,0.9976105698583582,1.587764576412307,1.9962650882060755,1.942139763195319,1.9685594212870294,2.03371392154138,1.9928189800157754,1.9208002191342586,1.9034657185266952,1.991143405694766,2.030491211666806,1.986527384933388,2.037438363514264,2.095335106332028,2.1441067360153077,2.129017070251408,2.179304877106097,2.265181974354293,2.2008795653959785,2.1966504082368217
Daniel-Derzic,0.00661753433212211,0.004228799098542409,0.004144544964982076,0.005490693225334491,0.007696545006238149,0.009570114576413003,0.011259455481247816,0.01205692497853481,0.011152632621791685,0.0122380686402758,0.018922213485684517,0.02321237643618085,0.026496799570140492,0.027100938646337627,0.02605392114409237,0.027548229477041004,0.028849563960371007,0.028842809260142346,0.03178899734932378,0.0424352756965147,0.06753860632288851,0.08491495774085428,0.0826126334087043,0.08373644415089458,0.08650791556940066,0.08476837093077651,0.0817049150436136,0.08096755887020438,0.08469709716883941,0.08637083143441915,0.0845007458875396,0.08666634183984147,0.08912909064948053,0.09120368530024907,0.09056181747506127,0.09270090562481374,0.09635385238364871,0.09361862629990389,0.09343873100264556
khoapham91,0.0012075422472170327,0.0007716550168385339,0.000756280646163506,0.0010019206102061223,0.001404435970588985,0.0017463177494419376,0.0020545821890592406,0.002200101359872846,0.0020350895639684027,0.0022331557595011275,0.0034528528373341423,0.004235705294180905,0.004835034212316097,0.004945275190464339,0.004754219458210757,0.005026895103223284,0.005264357621362937,0.005263125049609769,0.005800734135922335,0.007743426116749936,0.012324185468471006,0.015494955333287791,0.015074836032301057,0.015279904700019767,0.01578563215934787,0.015468206735219404,0.014909199071552524,0.014774649149187044,0.015455200972901048,0.01576061757293162,0.015419371545267586,0.015814541176668365,0.01626393412012273,0.016642498183552394,0.01652537260820309,0.01691570519761016,0.017582280891326765,0.017083167341468888,0.01705034073859648
tuanairdrop,0.00026040978981203665,0.00016640951586202347,0.0001630939907570398,0.00021606692114783645,0.00030287046001779215,0.00037659820111906174,0.000443076271026987,0.000474457878397269,0.00043887263308844813,0.00048158615012391167,0.0007446171624175663,0.0009134414368569363,0.0010426883579974188,0.001066462126587643,0.001025260435141068,0.0010840636841108005,0.0011352731259166653,0.001135007318445407,0.0012509441889692705,0.0016698910304257578,0.002657744318963172,0.003341529516493305,0.003250929639662435,0.003295153258985681,0.003404214769412601,0.0033357611081276275,0.0032152095758443463,0.0031861935169170737,0.003332956379895987,0.003398820305404486,0.0033252296657867134,0.003410449078101554,0.00350736189603208,0.003589000272176109,0.0035637418213611415,0.003647918112334433,0.0037916669846365016,0.003684031781884486,0.003676952635151568
juanospy94,0.013890034623210415,0.014072268964211916,0.014078696631996181,0.013976000260432215,0.013805504430037563,0.013662123337785551,0.01353318500877821,0.013469761244258093,0.013536433293870737,0.013447904467547357,0.012937709290043875,0.01261070866100817,0.012357004125209358,0.012313220722832226,0.012395079347774271,0.01228100792106401,0.012182090846383341,0.012182720791306627,0.01195667190560997,0.011143480155462342,0.009230981053034533,0.007905627856451653,0.008080426419701282,0.00799539876880365,0.007783073833269503,0.007914314917905394,0.00814868116047766,0.008211525807405778,0.00793110616518195,0.00780333605675226,0.00794596358903376,0.007780681348430448,0.007592707907577963,0.007434267121024589,0.007483351880845257,0.007320190911102679,0.007041599496181529,0.0072500483367929,0.007216252030574763
Sang-discord,0.00018596687371188862,0.00011883830267328539,0.00011647058124878696,0.0001543002276044195,0.00021628938232254964,0.0002689406959630204,0.0003164147899289217,0.0003388253890808111,0.0003134128390183549,0.00034391591355352556,0.0005317546852096569,0.0006523174434178983,0.0007446167608849237,0.0007615943615514157,0.0007321709295234111,0.0007741641909245904,0.0008107344742616396,0.0008105446527327527,0.0008933388417485544,0.001192522042247156,0.001897979344324437,0.0023862919978807026,0.0023215917580583813,0.00235317324443685,0.002431057521180172,0.0023821725948781013,0.002296082929831018,0.0022753616436994957,0.0023801696496692205,0.0024272051636798466,0.002374651758548444,0.0024355096383508676,0.0025047181492373364,0.002563018697758875,0.0025449808385207278,0.002605093792355007,0.0027077494121799015,0.0026308837068944532,0.0026258282641347217
cheo0202,0.017491404961285987,0.011177522294592535,0.010954822555414382,0.014512949068708043,0.020343435900800812,0.025295637495886723,0.029760887602818205,0.03186875153238045,0.029478534418067817,0.03234754876782536,0.05001501801591371,0.06135473667106011,0.07003609323334353,0.07163294799893304,0.06886548111259909,0.07281522294646532,0.07625489810274239,0.07623704414216403,0.08402438099206055,0.11216452451913922,0.17851741365060358,0.22444642348224414,0.21836094130342426,0.22133138736459188,0.22865691474182182,0.2240589665944714,0.21596166859583465,0.2140126956426911,0.223870576452375,0.2282945752361407,0.2233515825788999,0.22907566558068565,0.2355851802405829,0.24106872945179997,0.23937215040913717,0.24502616823471754,0.2546816030015077,0.24745187895471,0.2683065247048484
mAcKz88,0.11101602349163296,0.11206905042861123,0.11210619220596002,0.11151276922655629,0.11052284340015897,0.10969336928145486,0.10894818076143628,0.10857616760263679,0.10895647984225905,0.10843269843093561,0.10548400254447199,0.10359507835718448,0.10212236020615681,0.10187428737647604,0.10235153684840102,0.10169223004022228,0.10112141560586449,0.10112530060282422,0.09981634516706335,0.09511524937850079,0.08406959871855559,0.07641172997137952,0.07741998761977933,0.07693017199466774,0.07570136318233407,0.07645659516791571,0.07781226822336004,0.07818949536384928,0.0765778786766322,0.07583939278278663,0.07666347043738563,0.07570824824103914,0.07462186037106397,0.07370595531456856,0.07398983831922841,0.07304708526076714,0.07143745538846065,0.0726414929814876,0.0723446801356293
diegoleal88,0.06871341245809014,0.06826529135933906,0.06824948548249904,0.06850201972280787,0.06890545718124653,0.06925483336856916,0.06957146795960627,0.06970895219976248,0.06952845556842731,0.06970526079307028,0.07095793387606138,0.07176412618316014,0.07236556295988025,0.07248970578994711,0.07230258091450817,0.0725825718552973,0.07282838886293412,0.07282765901785777,0.07337432452364721,0.07536686671706055,0.08008842664802816,0.08334946479546056,0.08291360016911697,0.08312773735528735,0.08364347779042801,0.08331026658872182,0.08273865416493886,0.08263122812992661,0.08335011375069393,0.08366371560222023,0.08331270673723494,0.08371863471832607,0.08418020620379671,0.084568589386097,0.08444872618145431,0.08485014547014773,0.08553584412421615,0.08502169585391554,0.09608194800385457
